%time,field.frameId,field.point1x,field.point1y,field.point1z,field.point2x,field.point2y,field.point2z,field.point3x,field.point3y,field.point3z,field.point4x,field.point4y,field.point4z,field.point5x,field.point5y,field.point5z,field.point6x,field.point6y,field.point6z,field.point7x,field.point7y,field.point7z,field.point8x,field.point8y,field.point8z,field.point9x,field.point9y,field.point9z,field.point10x,field.point10y,field.point10z,field.point11x,field.point11y,field.point11z,field.point12x,field.point12y,field.point12z,field.point13x,field.point13y,field.point13z,field.point14x,field.point14y,field.point14z,field.point15x,field.point15y,field.point15z,field.point16x,field.point16y,field.point16z
1695982146487641256,0,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056
1695982146587683028,0,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356,5356
1695982146687712553,0,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280
1695982146787647724,0,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392,5392
1695982146887700570,0,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400
1695982146987680368,0,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348,5348
1695982147087669731,0,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416,5416
1695982147187662113,0,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420
1695982147287645793,0,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364
1695982147387648503,0,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320
1695982147487597359,0,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396,5396
1695982147587625752,0,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188
1695982147687630759,0,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160
1695982147787659697,0,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080
1695982147887650429,0,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388,5388
1695982147987656492,0,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344
1695982148087674261,0,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372
1695982148187712021,0,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268
1695982148287697262,0,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344,5344
1695982148387695059,0,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292
1695982148487694817,0,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380
1695982148587666661,0,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296
1695982148687664591,0,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204
1695982148787699717,0,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220,5220
1695982148887699303,0,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188
1695982148985914900,0,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080
1695982149087811131,0,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164
1695982149185863989,0,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364
1695982149285882987,0,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360,5360
1695982149385861017,0,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280,5280
1695982149487939115,0,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236
1695982149585796880,0,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200
1695982149687779130,0,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328
1695982149787786572,0,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284,5284
1695982149885857708,0,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420,5420
1695982149985849535,0,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232
1695982150085828473,0,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176
1695982150185866447,0,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148
1695982150286370713,0,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160
1695982150386634076,0,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236
1695982150486572390,0,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316
1695982150586518411,0,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316
1695982150686711851,0,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404,5404
1695982150786587276,0,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312
1695982150886585542,0,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232
1695982150986563969,0,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332,5332
1695982151086577364,0,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352,5352
1695982151186587316,0,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296,5296
1695982151286589634,0,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328
1695982151386564176,0,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228
1695982151486594823,0,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320,5320
1695982151586611472,0,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260
1695982151686604238,0,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364
1695982151786601182,0,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364,5364
1695982151886579525,0,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336
1695982151986624513,0,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236
1695982152086694947,0,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208
1695982152186597922,0,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212
1695982152286560787,0,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212
1695982152386617428,0,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212,5212
1695982152486585570,0,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164
1695982152586550417,0,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024
1695982152686594064,0,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964
1695982152786619601,0,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944
1695982152886623524,0,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028
1695982152986578716,0,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312,5312
1695982153086618466,0,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152
1695982153186933437,0,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136
1695982153286577675,0,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176,5176
1695982153386536831,0,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268,5268
1695982153486545729,0,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208
1695982153586527531,0,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120
1695982153686608348,0,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152
1695982153786533484,0,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096
1695982153886600098,0,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028,5028
1695982153986592822,0,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152
1695982154086566509,0,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
1695982154186575775,0,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020,5020
1695982154286716393,0,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048,5048
1695982154386577886,0,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232
1695982154486580580,0,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164
1695982154586525925,0,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188
1695982154686688142,0,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148
1695982154786568010,0,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120
1695982154886581996,0,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132
1695982154986532196,0,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156
1695982155086602659,0,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132
1695982155186581713,0,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152
